Record_ID,URL_Limo,Date_1,Date_2,Note_on_Content,ENGcontent,Source_of_Illustration,Main_Title,RoundedDate,PlaceName1,Lat1,Long1,Local_Uniform_Title_Category,Object,Local_Subj_Building_Type,Local_Subj_Building,Local_Subj_Street,Local_Subj_Pano,Local_Subj_Event,Creator_Name1,Creator_Name 2,Creator_Name_$a3,Local_Uniform_Title_City1,URL_Digital_Object,URL_Thumbnail,Physical_Original
9980161250101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980161250101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1659,\\\\,"$a Gezicht op de oude burcht van de Brabantse hertogen op de Keizersberg met rechts de Sint-Jan-de-Doperkerk. Op de achtergrond de buitenwallen en de Mechelse poort. Boven links en rechts gekroonde wapens van het keizerrijk en van Brabant, de leeuw naar links gekeerd. Een groep van twee ruiters en twee voetgangers in de linker benedenhoek.","$a View of the old castle of the Dukes of Brabant on the Keizersberg with the St. John the Baptist church on the right. In the background the outer ramparts and the Mechelen gate. Above left and right crowned coats of arms of the empire and of Brabant, the lion to the left. A group of two horsemen and two pedestrians in the lower left corner.","$a illustration from Sanderus; Chorographia sacra Brabantiae, Bruxellae apud. Philippus Vleugertium Typographum juratum, 1659",$a Castrum Lovaniense,16,Abdij Keizersberg,50.88813,4.69662,Civic buildings,,$a VoL Building type$x castles°°° $a VoL Building type$x military buildings,"$a VoL Building$x Leuven, Keizersberg",,,,,,,$a Leuven,http://resolver.libis.be/IE979882/representation,http://resolver.libis.be/IE979882/thumbnail,KU Leuven Libraries BIBC BRES TA00306
9980161560101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980161560101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",16uu,\\\\,$a Twee gezichten op de Sint-Pieterskerk: vooraanzicht en zijaanzicht. De hoogte van de nooit verwezenlijkte westgevel staat aangegeven tussen de twee gezichten.,$a Two views of St. Peter's Church: front view and side view. The height of the never completed west facade is indicated between the two faces.,,$a Insignis Ecclesia Collegiata D. Petri Lovanii,16,Sint-Pieterskerk,50.87953,4.7012,Religious buildings,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Pieterskerk",,,,,,,$a Leuven,http://resolver.libis.be/IE979868/representation,http://resolver.libis.be/IE979868/thumbnail,KU Leuven Libraries BIBC BRES TA00304
9980161750101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980161750101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht vanop de Naamsestraat in de richting van het stadhuis en de Sint-Pieterskerk. In de Naamsestraat bevinden zich verschillende figuren. Rechts een boekhandel op de hoek met de Muntstraat.,$a View from Naamsestraat in the direction of the Town Hall and St. Peter's Church. In the Naamsestraat there are several figures. On the right a bookshop on the corner with the Muntstraat.,,$a Louvain,18,Stadhuis van Leuven,50.87866,4.70126,Civic buildings,,$a VoL Building type$x town halls°°° $a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x shops°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, Sint-Pieterskerk°°° $a VoL Building$x Leuven, Town hall","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Muntstraat",,,"$a George, Ernest°°° $g British architect, etcher, painter°°° $d 1839-1922°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979889/representation,http://resolver.libis.be/IE979889/thumbnail,KU Leuven Libraries BIBC BRES TA00307a°°°$u http://resolver.libis.be/IE979896/representation$y KU Leuven Libraries BIBC BRES TA00307b
9980162410101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980162410101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1785,\\\\,"$a Het stadhuis in vooraanzicht. Het gekroonde wapenschild van Brabant (de leeuw naar links gekeerd) bevindt zich bovenaan links, dat van Leuven bevindt zich boven rechts. De huizen op de hoek van de Grote markt en de Naamsestraat komen op deze gravure niet voor.","$a City Hall in front view. The crowned coat of arms of Brabant (the lion turned left) is at the top left, that of Leuven at the top right. The houses on the corner of Grote Markt and Naamsestraat do not appear on this engraving.","$a illustration from: Les délices des Pays-Bas, ou Description géographique et histoire des XVII. Provinces Belgiques, Anvers, Spanoghe, 7 éd.,1786",$a La maison de ville de Louvain,17,Stadhuis van Leuven,50.87866,4.70126,Civic buildings,,$a VoL Building type$x town halls,"$a VoL Building$x Leuven, Town hall","$a VoL Street$x Leuven, Grote Markt",,,,,,$a Leuven,http://resolver.libis.be/IE979875/representation,http://resolver.libis.be/IE979875/thumbnail,KU Leuven Libraries BIBC BRES TA00305
9980163100101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980163100101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1834,\\\\,"$a Gezicht vanuit het (huidige) Maarschalk Fochplein op de Grote Markt, het stadhuis en de Sint-Pieterskerk met omringende huizen. Op de voorgrond staan verschillende figuren, een kar en twee paarden.","$a View from the (current) Maarschalk Fochplein on the Grote Markt, the town hall and St. Peter's Church with surrounding houses. In the foreground are several figures, a cart and two horses.","$a illustration from The Saturday Magazine, juli 1834, p. 131","$a The town-hall and church of St. Peter, Louvain.",18,Stadhuis van Leuven,50.87866,4.70126,Civic buildings,,$a VoL Building type$x town halls°°° $a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, Town hall°°° $a VoL Building$x Leuven, Sint-Pieterskerk","$a VoL Street$x Leuven, Grote Markt°°° $a VoL Street$x Leuven, Tiensestraat°°° $a VoL Street$x Leuven, Fochplein (Maarschalk)",,,"$a Laing, C.D.°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979910/representation,http://resolver.libis.be/IE979910/thumbnail,KU Leuven Libraries BIBC BRES TA00309
9980163100101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980163100101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1834,\\\\,"$a Gezicht vanuit het (huidige) Maarschalk Fochplein op de Grote Markt, het stadhuis en de Sint-Pieterskerk met omringende huizen. Op de voorgrond staan verschillende figuren, een kar en twee paarden.","$a View from the (current) Maarschalk Fochplein on the Grote Markt, the town hall and St. Peter's Church with surrounding houses. In the foreground are several figures, a cart and two horses.","$a illustration from The Saturday Magazine, juli 1834, p. 131","$a The town-hall and church of St. Peter, Louvain.",18,Sint-Pieterskerk,50.87953,4.7012,Religious buildings,,$a VoL Building type$x town halls°°° $a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, Town hall°°° $a VoL Building$x Leuven, Sint-Pieterskerk","$a VoL Street$x Leuven, Grote Markt°°° $a VoL Street$x Leuven, Tiensestraat°°° $a VoL Street$x Leuven, Fochplein (Maarschalk)",,,"$a Laing, C.D.°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979910/representation,http://resolver.libis.be/IE979910/thumbnail,KU Leuven Libraries BIBC BRES TA00309
9980163620101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980163620101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Vooraanzicht van de Universiteitshal.,$a Front view of the University Hall.,,"$a Les Halles, siège de l'université.",18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,"$a Barella, P.°°° $g Belgian lithographer, active second half 19th century°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979931/representation,http://resolver.libis.be/IE979931/thumbnail,KU Leuven Libraries BIBC BRES TA00501
9980163820101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980163820101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1567,\\\\,$a Panorama op Leuven met verschillende religieuze en burgerlijke gebouwen. Op de voorgrond een ruw landschap.,$a Panorama on Leuven with various religious and civic buildings. In the foreground a rough landscape.,"$a illustration from: Münster, Sebastian, Cosmographey oder Beschreibung aller Länder, Herrschafften..., Basel, 1567.",$a Contrafehtung der Statt Loeven,15,Sint-Pieterskerk Panorama,50.87953,4.7012,Panoramic view,,,,,"$a VoL Pano$x Leuven, panorama",,,,,$a Leuven,http://resolver.libis.be/IE979917/representation,http://resolver.libis.be/IE979917/thumbnail,KU Leuven Libraries BIBC BRES TA00310
9980163820101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980163820101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1567,\\\\,$a Panorama op Leuven met verschillende religieuze en burgerlijke gebouwen. Op de voorgrond een ruw landschap.,$a Panorama on Leuven with various religious and civic buildings. In the foreground a rough landscape.,"$a illustration from: Münster, Sebastian, Cosmographey oder Beschreibung aller Länder, Herrschafften..., Basel, 1567.",$a Contrafehtung der Statt Loeven,15,Brusselsepoort Panorama,50.88318,4.68285,Panoramic view,,,,,"$a VoL Pano$x Leuven, panorama",,,,,$a Leuven,http://resolver.libis.be/IE979917/representation,http://resolver.libis.be/IE979917/thumbnail,KU Leuven Libraries BIBC BRES TA00310
9980164460101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980164460101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",17uu,\\\\,$a Gezicht op de Lakenhal aan de Naamsestraat. Op de voorgrond figuurtjes waaronder een ruiter.,$a View of the Cloth Hall on Naamsestraat. In the foreground figures including a horseman.,,$a véritable représentation des halles des drapiers,17,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,,,,$a Leuven,http://resolver.libis.be/IE979924/representation,http://resolver.libis.be/IE979924/thumbnail,KU Leuven Libraries BIBC BRES TA00500
9980164690101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980164690101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",188u,\\\\,$a De Universiteitshal op de hoek van de Naamsestraat en de Zeelstraat. Op de voorgrond enkele figuren.,$a The University Hall on the corner of Naamsestraat and Zeelstraat. In the foreground some figures.,"$a illustration from: l'Illustration Européenne, Bruxelles, 1887.",$a Façade de l'université,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Zeelstraat",,,"$a Tichon, Ch.°°° $4 art°°° $3 designer",,,$a Leuven,http://resolver.libis.be/IE980701/representation,http://resolver.libis.be/IE980701/thumbnail,KU Leuven Libraries BIBC BRES TA00502a
9980164770101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980164770101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1896,\\\\,$a Gezicht op de inkomhal van de Universiteitshal gezien vanuit de Zeelstraat. Enkele huizen in de Naamsestraat zijn ook zichtbaar. In de Zeelstraat gooit een jongen een sneeuwbal naar een vrouw met paraplu. Voor de ingang staan 4 studenten.,$a View of the entrance hall of the University Hall seen from the Zeelstraat. Some houses in the Naamsestraat are also visible. In the Zeelstraat a boy throws a snowball at a woman with an umbrella. In front of the entrance there are 4 students.,"$a illustration from Le Patriote Illustré, 1-11-1896",$a Université de Louvain - Les Halles (façade principale). Vue prise par un temps de neige,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, University Hall (Cloth Hall)","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Zeelstraat°°°",,,"$a Gailliard, Francois°°° $g Belgian painter°°° $d 1861-1932°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979938/representation,http://resolver.libis.be/IE979938/thumbnail,KU Leuven Libraries BIBC BRES TA00503
9980164790101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980164790101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",188u,\\\\,"$a Binnenaanzicht van de grote vestibule in de Universiteitshal, nu museumzaal.","$a Inside view of the large vestibule in the University Hall, now museum hall.","$a illustration from: l'Illustration Européenne, Bruxelles, 1887.",$a l'Université de Louvain. Salle des Pas Perdus.,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,"$a Tichon, Ch.°°° $4 art°°° $3 designer",,,$a Leuven,http://resolver.libis.be/IE980708/representation,http://resolver.libis.be/IE980708/thumbnail,KU Leuven Libraries BIBC BRES TA00502b
9980164880101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980164880101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a Gezicht op de promotiezaal in de Universiteitshal, waar een doctoraatsverdediging aan de gang is.",$a View of the doctoral defense hall in the University Hall.,"$a illustration from: La Patriote Illustré, 1-11-1896",$a Université de Louvain - La salle des promotions,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,"$a Gailliard, Francois°°° $g Belgian painter°°° $d 1861-1932°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979952/representation,http://resolver.libis.be/IE979952/thumbnail,KU Leuven Libraries BIBC BRES TA00505
9980164900101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980164900101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Interieur van de Universiteitshal. Gezicht op de dubbele trap in de vestibule.,$a Interior of the University Hall. View of the double staircase in the vestibule.,"$a illustration from: Belgisch volksmuseum/Musée populaire de Belgique, circa 1850.",$a Intérieur des halles de Louvain,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)",,,"$a Mors, H.°°° $4 art°°° $3 engraver",,,$a Leuven,http://resolver.libis.be/IE979945/representation,http://resolver.libis.be/IE979945/thumbnail,KU Leuven Libraries BIBC BRES TA00504
9980164980101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980164980101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1896,\\\\,$a Binnenaanzicht van de pronkzaal van de universiteitsbibliotheek.,$a Inside view of the show room of the university library.,"$a illustration from: La Patriote Illustré, 1896",$a Université de Louvain. La Bibliothèque (vue de l'une des Salles),18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x libraries (buildings)°°° $a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,"$a Gailliard, Francois°°° $g Belgian painter°°° $d 1861-1932°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979959/representation,http://resolver.libis.be/IE979959/thumbnail,KU Leuven Libraries BIBC BRES TA00506
9980165000101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980165000101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",189u,\\\\,$a Gezicht op de leeszaal van de universiteitsbibliotheek. Aan de muren hangen portretten. In de leeszaal zijn studenten aan het werk.,$a View of the university library reading room. There are portraits on the walls. Students are working in the reading room.,"$a illustration from: La Patriote Illustré, 1-11-1896",$a Université de Louvain - La salle de lecture,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings°°° $a VoL Building type$x libraries (buildings),"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,"$a Gailliard, Francois°°° $g Belgian painter°°° $d 1861-1932°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979973/representation,http://resolver.libis.be/IE979973/thumbnail,KU Leuven Libraries BIBC BRES TA00508
9980165420101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980165420101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Binnenaanzicht van de pronkzaal van de universiteitsbibliotheek.,$a Inside view of the show room of the university library.,,$a Pronkzaal in de Universiteitshal,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x libraries (buildings)°°° $a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,"$a Gailliard, Francois°°° $g Belgian painter°°° $d 1861-1932°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979966/representation,http://resolver.libis.be/IE979966/thumbnail,KU Leuven Libraries BIBC BRES TA00507
9980165500101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980165500101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",19uu,\\\\,$a Gezicht op de Universiteitsbibliotheek. De Blijde Inkomststraat en een huis in de Arendstraat zijn ook zichtbaar.,$a View of the University Library. The Blijde Inkomststraat and a house in the Arendstraat are also visible.,,$a University Library of Louvain - Bibliothèque de l'Université de Louvain,19,Universiteitsbibliotheek,50.878,4.70732,University buildings,,$a VoL Building type$x squares°°° $a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Centrale Bibliotheek","$a VoL Street$x Leuven, Blijde-Inkomststraat°°° $a VoL Street$x Leuven, Arendstraat (formerly: Kleine Ravenstraat)°°° $a VoL Street$x Leuven, Ladeuzeplein (Mgr.) (formerly: Volksplaats)",,,,,,$a Leuven,http://resolver.libis.be/IE979987/representation,http://resolver.libis.be/IE979987/thumbnail,KU Leuven Libraries BIBC BRES TA00510
9980165700101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980165700101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",189u,\\\\,$a Binnenaanzicht van de grote vestibule of atrium van de universiteitshal met de dubbele trap.,$a Inside view of the large hallway or atrium of the university hall with the double staircase.,,$a Louvain. Université.,18,Universiteitshal,50.87789,4.70053,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, University Hall (Cloth Hall)",,,,"$a Giele, Ferdinand°°° $g Belgian painter, graphic artist°°° $d 1867-1929°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE979980/representation,http://resolver.libis.be/IE979980/thumbnail,KU Leuven Libraries BIBC BRES TA00509
9980165800101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980165800101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1989,\\\\,$a Gezicht op het bovenste deel van de Universiteitsbibliotheek,$a View of the upper part of the University Library,,$a Leuven Bibliotheek,19,Universiteitsbibliotheek,50.878,4.70732,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Centrale Bibliotheek",,,,"$a de Bolle, Jean°°° $g Belgian painter, graphic artist°°° $d 1942-°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE980001/representation,http://resolver.libis.be/IE980001/thumbnail,KU Leuven Libraries BIBC BRES TA00512
9980165990101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980165990101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",19uu,\\\\,$a Gezicht op de voorgevel van de centrale bibliotheek. Op de voorgrond het Mgr. Ladeuzeplein met parking en het standbeeld van Sylvain Van de Weyer. Links en rechts vooraan bomen.,$a View of the facade of the central library. In the foreground Bishop Ladeuze Square with parking and the statue of Sylvain Van de Weyer. Left and right in front trees.,,$a Leuven,19,Universiteitsbibliotheek,50.878,4.70732,University buildings,,$a VoL Building type$x libraries (buildings)°°° $a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Centrale Bibliotheek","$a VoL Street$x Leuven, Ladeuzeplein (Mgr.) (formerly:$a VoLksplaats)",,,,,,$a Leuven,http://resolver.libis.be/IE979994/representation,http://resolver.libis.be/IE979994/thumbnail,KU Leuven Libraries BIBC BRES TA00511
9980166030101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980166030101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1989,\\\\,$a Gezicht op het bovenste deel van de Universiteitsbibliotheek,$a View of the upper part of the University Library,,$a Leuven Bibliotheek,19,Universiteitsbibliotheek,50.878,4.70732,University buildings,,$a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Centrale Bibliotheek",,,,"$a de Bolle, Jean°°° $g Belgian painter, graphic artist°°° $d 1942-°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE980008/representation,http://resolver.libis.be/IE980008/thumbnail,KU Leuven Libraries BIBC BRES TA00513
9980166160101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980166160101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",19uu,\\\\,$a Gezicht op Centrale Bibliotheek vanuit de faculteit Letteren. Op de voorgrond plantengroei.,$a View of Central Library from the Faculty of Arts. In the foreground vegetation.,,$a Centrale bibliotheek van Leuven,19,Universiteitsbibliotheek,50.878,4.70732,University buildings,,$a VoL Building type$x libraries (buildings)°°° $a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Centrale Bibliotheek",,,,"$a Decré, Simone°°° $g Belgian drawer, painter, graphic artist°°° $d 1927-°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE980015/representation,http://resolver.libis.be/IE980015/thumbnail,KU Leuven Libraries BIBC BRES TA00514
9980166530101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980166530101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1896,\\\\,"$a Gezicht op de Naamsestraat met inks Heilige-Geestcollege. Links en rechts woning, vele wandelaars en een koets met paarden.","$a View of Naamsestraat with inks Sacred College. Left and right house, many walkers and a carriage with horses.","$a illustration from Le Patriote Illustré, Bruxelles, 1896.",$a Louvain. Rue de Namur. Collège du Saint-Esprit,18,Heilige-Geestcollege,50.87685,4.70012,University buildings,,$a VoL Building type$x university buildings°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, Heilige-Geestcollege (College van de Heilige Geest)","$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)",,,"$a Gailliard, Francois°°° $g Belgian painter°°° $d 1861-1932°°° $4 art°°° $3 designer",,,$a Leuven,http://resolver.libis.be/IE980036/representation,http://resolver.libis.be/IE980036/thumbnail,KU Leuven Libraries BIBC BRES TA00517
9980166610101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980166610101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",1830,\\\\,$a Gezicht op het Collège Philosophique (nu het Pauscollege). Enkele figuren bevinden zich op het Hogeschoolplein. In de 's Meiersstraat is rijdt een man met paard en kar.,$a View of the Collège Philosophique (now the Pope's College). Some figures are on the College Square. In the 's Meiersstraat is a man riding a horse and cart.,"$a illustration from: De Cloet, Chateaux et monumens des Pays-Bas, faisant suite au Voyage pittoreque, Brussel, Jobard, 1830, pl. 16.",$a Collège philosophique à Louvain,18,Pauscollege,50.87705,4.70321,University buildings,,$a VoL Building type$x squares°°° $a VoL Building type$x university buildings°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, Pauscollege (Paus Adrianus VI-college)","$a VoL Street$x Leuven, Hogeschoolplein (formerly: Sint-Michielsplein)°°° $a VoL Street$x Leuven, Meiersstraat ('s)",,,$a De Marbaix°°° $4 art°°° $3 designer,$a Roux°°° $4 art,,$a Leuven,http://resolver.libis.be/IE980022/representation,http://resolver.libis.be/IE980022/thumbnail,KU Leuven Libraries BIBC BRES TA00515
9980166760101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980166760101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Vooraanzicht van het Pauscollege. Op de voorgrond wandelaars en koets.,$a Front view of the Pope's College. In the foreground walkers and carriage.,,$a Collège du Pape Adrien VI; Pédagogie des Facultés de Droit et de Philosophie.,18,Pauscollege,50.87705,4.70321,University buildings,,$a VoL Building type$x squares°°° $a VoL Building type$x university buildings,"$a VoL Building$x Leuven, Pauscollege (Paus Adrianus VI-college)","$a VoL Street$x Leuven, Hogeschoolplein (formerly: Sint-Michielsplein)",,,"$a Barella, P.°°° $4 art°°° $3 lithographer",,,$a Leuven,http://resolver.libis.be/IE980050/representation,http://resolver.libis.be/IE980050/thumbnail,KU Leuven Libraries BIBC BRES TA00519
9980166790101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980166790101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Voorgevel van het Heilige-Drievuldigheidscollege op de Oude Markt. Links een waterpomp. Op de voorgrond verschillende mensen en man op koets.,$a Facade of the Holy Trinity College on the Old Market Square. On the left a water pump. In the foreground several people and a man on a carriage.,,$a Institution des Joséphites dans le Collége de la Sainte-Trinité à Louvain,18,Heilig-Drievuldigheidscollege,50.87729,4.69889,University buildings,,$a VoL Building type$x schools,"$a VoL Building$x Leuven, Heilige-Drievuldigheidscollege","$a VoL Street$x Leuven, Oude Markt",,,"$a Barella, P.°°° $4 art°°° $3 lithographer",,,$a Leuven,http://resolver.libis.be/IE980043/representation,http://resolver.libis.be/IE980043/thumbnail,KU Leuven Libraries BIBC BRES TA00518
9980167280101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9980167280101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Bovenaan: Gezicht op het klooster van de Engelse Dominicanen en op de Krakenstraat. Onderaan: Gezicht op kloostersite van de Miniemen.,$a Top: View of the convent of the English Dominicans and the Krakenstraat. Bottom: View of the monastery site of the Miniemens.,"$a illustration from: E. van Even, Louvain monumental, 1860, p. 262-263.","$a Collège des Dominicains anglais fondé en 1697 et supprimé en 1797. (Rue Kraekhoven.) / Couvent des Minimes, fondé en 1639.",18,Klooster van de Engelse Dominicanen,50.87769,4.7,Religious buildings,,$a VoL Building type$x monastery,"$a VoL Building$x Leuven, Klooster van de Engelse Predikheren°°° $a VoL Building$x Leuven, Klooster der Miniemen","$a VoL Street$x Leuven, Diestsestraat°°° $a VoL Street$x Leuven, Krakenstraat (formerly: Conventiestraat)",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 lithographer",,,$a Leuven,http://resolver.libis.be/IE980057/representation,http://resolver.libis.be/IE980057/thumbnail,KU Leuven Libraries BIBC BRES TA00520
